NAN	30	14	13	16	20	17	46	12	NAN	
NAN	22	16	22	9	21	8	60	21	NAN	
NAN	34	18	18	7	12	9	55	18	NAN	
NAN	27	15	13	17	22	11	41	11	NAN	
NAN	20	13	21	7	14	10	48	15	NAN	
NAN	34	23	17	12	12	12	52	17	NAN	
NAN	24	12	20	14	18	9	58	14	NAN	
NAN	23	17	17	8	24	14	44	15	NAN	
NAN	38	16	25	7	19	9	50	14	NAN	
NAN	27	15	13	6	19	14	48	11	NAN	
NAN	29	20	19	8	18	12	55	9	NAN	
NAN	29	20	29	9	14	16	45	14	NAN	
NAN	23	16	17	12	17	15	45	14	NAN	
NAN	27	19	9	10	21	11	39	12	NAN	
NAN	36	16	11	5	21	17	46	19	NAN	
NAN	20	13	11	14	16	12	54	13	NAN	
NAN	28	8	28	16	15	12	41	15	NAN	
NAN	24	16	14	9	16	9	48	14	NAN	
NAN	28	14	20	13	18	5	39	18	NAN	
NAN	33	18	21	9	11	11	40	9	NAN	
NAN	27	12	20	9	20	13	40	11	NAN	
NAN	30	10	13	13	22	15	47	15	NAN	
NAN	43	10	10	9	20	12	32	13	NAN	
NAN	24	13	15	12	14	14	19	17	NAN	
NAN	24	10	18	12	26	8	28	15	NAN	
NAN	29	14	23	10	21	11	28	10	NAN	
NAN	21	18	13	7	14	10	32	15	NAN	
NAN	28	13	18	7	19	10	35	12	NAN	
NAN	21	10	20	10	25	4	19	16	NAN	
NAN	34	17	16	14	20	10	25	15	NAN	
NAN	21	11	25	9	21	7	14	17	NAN	
NAN	24	14	17	7	20	11	19	13	NAN	
NAN	20	11	11	4	17	18	20	10	NAN	
NAN	22	9	11	12	15	10	19	10	NAN	
NAN	28	12	17	13	28	8	19	16	NAN	
NAN	30	8	14	11	27	11	15	14	NAN	
NAN	24	6	14	6	27	6	17	10	NAN	
NAN	18	13	20	11	22	8	13	11	NAN	
NAN	26	9	24	12	18	5	20	8	NAN	
NAN	24	10	12	12	26	7	24	6	NAN	
NAN	27	9	16	10	20	8	13	9	NAN	
NAN	19	8	16	10	32	7	12	17	NAN	
NAN	24	7	12	9	34	6	19	10	NAN	
NAN	32	11	11	10	33	15	15	16	NAN	
NAN	27	12	11	5	31	5	6	7	NAN	
NAN	37	13	17	6	25	7	10	6	NAN	
NAN	22	10	9	4	26	3	13	9	NAN	
NAN	19	11	11	6	28	6	17	10	NAN	
NAN	28	4	20	3	32	4	18	12	NAN	
NAN	31	13	9	7	36	9	8	9	NAN	
NAN	22	12	26	11	18	5	12	13	NAN	
NAN	27	9	11	8	30	12	15	16	NAN	
NAN	23	15	12	4	43	6	10	12	NAN	
NAN	15	12	20	8	31	3	11	12	NAN	
NAN	19	12	23	13	39	6	18	7	NAN	
NAN	28	14	14	8	32	8	13	13	NAN	
NAN	31	13	15	5	28	11	13	13	NAN	
NAN	32	7	7	9	31	4	10	9	NAN	
NAN	24	7	15	5	29	6	12	8	NAN	
