0
0
0
0
0
1
0
2
3
10
14
6
8
2
4
4
3
5
5
3
5
10
5
7
8
8
7
9
10
12
7
16
9
6
12
10
13
10
15
11
5
10
6
19
6
10
8
18
14
13
24
40
47
56
89
115
113
136
107
109
92
71
69
55
76
78
60
53
49
38
37
43
33
26
40
37
36
66
98
121
162
236
369
420
479
452
482
426
368
288
245
194
124
120
82
69
77
58
33
26
27
15
18
17
10
4
7
5
4
3
13
7
6
7
4
3
3
4
8
8
5
7
5
7
7
4
6
6
2
3
5
5
2
1
3
1
3
4
1
5
5
4
5
1
0
5
3
5
4
3
3
6
2
5
3
4
2
1
2
5
2
7
4
4
3
4
3
3
2
1
3
2
3
1
1
1
0
1
5
2
4
1
7
4
2
1
1
0
2
1
3
3
3
1
1
2
1
4
2
4
2
2
4
1
2
0
3
1
4
2
2
1
1
2
4
1
2
2
1
4
1
2
1
0
3
2
0
1
3
1
4
3
2
0
0
1
1
1
1
2
0
4
1
3
1
0
0
5
1
0
3
5
0
1
3
2
2
0
2
0
0
2
3
0
2
4
2
3
1
0
1
1
0
1
1
4
1
1
5
0
0
1
1
1
0
0
1
2
0
2
1
1
2
0
0
2
1
0
1
3
0
0
1
2
0
1
0
1
0
2
1
1
1
1
2
1
3
0
1
0
2
2
0
0
1
2
1
0
2
2
0
1
1
2
2
0
1
1
1
0
1
1
0
1
0
1
1
1
1
0
2
1
1
0
3
1
1
2
1
1
1
1
2
1
0
2
0
0
1
1
1
0
0
1
1
0
2
4
1
0
1
2
0
0
0
1
1
1
2
0
0
0
0
0
0
2
0
2
0
1
3
1
1
2
0
1
0
0
1
1
1
1
0
0
0
0
1
1
1
0
1
0
0
0
0
2
1
0
0
0
2
1
1
1
2
1
0
1
1
1
0
1
3
0
0
0
0
0
1
1
0
1
2
0
0
2
0
1
1
1
1
2
0
0
0
1
0
1
1
0
2
0
2
0
3
0
0
2
2
0
0
0
0
2
0
0
1
0
0
1
0
0
1
1
1
2
1
2
2
2
1
0
0
2
1
1
0
0
0
0
0
7
