NAN	41	34	25	18	14	10	30	19	NAN	
NAN	40	28	30	16	16	14	19	20	NAN	
NAN	30	23	28	15	16	13	23	24	NAN	
NAN	36	22	25	26	21	24	20	16	NAN	
NAN	27	27	20	15	25	17	20	22	NAN	
NAN	27	30	27	16	20	15	25	22	NAN	
NAN	29	23	21	19	16	17	28	16	NAN	
NAN	37	22	20	12	19	16	26	14	NAN	
NAN	44	27	21	25	18	17	27	25	NAN	
NAN	39	29	27	19	18	16	39	28	NAN	
NAN	31	19	22	17	29	14	25	16	NAN	
NAN	23	31	22	15	15	17	21	27	NAN	
NAN	28	24	18	18	12	9	32	19	NAN	
NAN	31	28	23	18	14	21	27	17	NAN	
NAN	38	23	20	17	14	17	20	19	NAN	
NAN	37	27	11	14	19	16	31	29	NAN	
NAN	48	22	25	18	23	16	27	24	NAN	
NAN	37	14	28	14	18	16	46	19	NAN	
NAN	29	23	15	11	15	16	36	31	NAN	
NAN	33	27	21	8	11	21	32	21	NAN	
NAN	39	23	23	14	14	15	29	21	NAN	
NAN	38	23	19	17	21	18	28	25	NAN	
NAN	38	18	21	17	16	24	22	26	NAN	
NAN	32	26	19	16	12	15	27	31	NAN	
NAN	37	26	18	14	13	14	33	20	NAN	
NAN	31	18	15	13	14	16	29	30	NAN	
NAN	20	29	16	16	24	6	31	23	NAN	
NAN	32	26	24	20	21	15	27	30	NAN	
NAN	31	18	21	16	19	15	26	17	NAN	
NAN	30	23	21	8	17	18	28	23	NAN	
NAN	25	23	16	13	7	14	38	16	NAN	
NAN	32	18	13	17	19	13	33	26	NAN	
NAN	29	11	19	19	21	16	33	15	NAN	
NAN	30	23	18	12	21	19	21	26	NAN	
NAN	33	23	17	16	13	14	29	28	NAN	
NAN	29	21	26	13	14	14	35	14	NAN	
NAN	34	30	20	7	16	21	40	15	NAN	
NAN	28	23	15	18	15	12	37	16	NAN	
NAN	27	23	15	10	18	16	54	9	NAN	
NAN	28	23	21	13	11	15	44	21	NAN	
NAN	26	17	22	16	22	14	44	15	NAN	
NAN	32	19	19	16	13	10	58	22	NAN	
NAN	26	20	19	13	26	12	42	12	NAN	
NAN	24	16	19	11	11	9	48	23	NAN	
NAN	28	14	18	9	16	13	52	17	NAN	
NAN	27	17	15	12	13	14	47	22	NAN	
NAN	29	24	13	15	28	15	42	17	NAN	
NAN	28	21	12	10	12	16	31	9	NAN	
NAN	32	20	18	20	19	13	57	22	NAN	
NAN	18	18	14	12	27	10	56	17	NAN	
NAN	18	14	17	11	19	16	50	20	NAN	
NAN	16	14	12	15	10	10	35	29	NAN	
NAN	29	13	14	6	18	13	45	16	NAN	
NAN	33	20	19	8	14	16	38	14	NAN	
NAN	31	13	17	12	12	15	34	13	NAN	
NAN	31	18	17	15	14	9	25	15	NAN	
NAN	25	17	14	8	19	11	33	21	NAN	
NAN	20	20	21	17	15	9	26	19	NAN	
NAN	18	18	19	12	22	16	27	15	NAN	
NAN	31	10	13	6	10	13	23	14	NAN	
NAN	25	10	12	12	20	10	29	20	NAN	
NAN	26	23	8	10	14	14	18	11	NAN	
NAN	25	22	11	14	23	11	16	19	NAN	
NAN	24	19	12	11	22	11	19	17	NAN	
NAN	36	15	14	6	14	11	17	13	NAN	
NAN	23	20	11	12	20	6	14	21	NAN	
NAN	21	21	16	16	22	18	20	17	NAN	
NAN	24	18	16	12	24	6	18	9	NAN	
NAN	30	12	15	11	14	9	24	16	NAN	
NAN	25	18	20	16	15	13	15	14	NAN	
NAN	16	16	12	9	22	6	26	14	NAN	
NAN	29	12	19	13	16	5	15	18	NAN	
NAN	32	13	14	10	21	14	16	19	NAN	
NAN	25	12	14	9	19	10	22	16	NAN	
NAN	25	9	12	10	22	17	13	20	NAN	
NAN	17	13	12	11	39	4	14	15	NAN	
NAN	25	16	11	10	30	9	8	18	NAN	
NAN	31	13	20	14	28	7	24	22	NAN	
NAN	23	19	11	11	23	7	16	17	NAN	
NAN	19	14	15	7	27	8	20	15	NAN	
NAN	23	10	10	11	23	10	21	15	NAN	
NAN	21	16	16	12	30	7	18	20	NAN	
NAN	23	20	11	6	36	7	8	11	NAN	
NAN	22	13	15	9	36	6	12	16	NAN	
NAN	35	17	16	14	25	11	12	22	NAN	
NAN	25	17	11	3	31	5	20	18	NAN	
NAN	25	16	12	11	35	4	12	19	NAN	
NAN	23	20	18	15	30	5	20	12	NAN	
NAN	27	11	13	11	27	11	19	15	NAN	
NAN	25	19	16	15	30	5	20	14	NAN	
NAN	19	9	15	14	27	8	18	10	NAN	
NAN	25	17	6	12	25	6	16	14	NAN	
NAN	25	16	16	11	18	3	20	15	NAN	
NAN	21	13	12	6	29	9	20	16	NAN	
NAN	20	9	14	12	19	7	17	17	NAN	
NAN	23	7	16	2	27	9	21	17	NAN	
NAN	27	11	10	12	20	5	11	10	NAN	
NAN	21	15	13	10	30	6	18	15	NAN	
NAN	23	17	6	10	21	7	11	12	NAN	
NAN	15	33	13	10	25	5	10	14	NAN	
NAN	25	12	8	6	10	4	11	13	NAN	
NAN	18	11	5	6	12	4	9	18	NAN	
NAN	18	20	14	13	12	8	16	22	NAN	
NAN	18	17	10	4	16	4	10	17	NAN	
NAN	25	18	9	13	19	5	12	16	NAN	
NAN	23	20	12	9	9	8	13	16	NAN	
NAN	17	18	6	9	9	6	14	12	NAN	
NAN	26	16	4	6	21	8	11	13	NAN	
NAN	19	6	13	5	5	3	12	8	NAN	
NAN	10	13	11	6	5	9	13	18	NAN	
NAN	25	9	9	9	4	8	11	13	NAN	
NAN	25	7	18	8	5	7	18	9	NAN	
NAN	25	14	11	10	9	4	6	18	NAN	
NAN	22	19	15	8	10	6	17	8	NAN	
NAN	20	9	11	8	5	7	12	12	NAN	
NAN	25	10	16	8	8	5	9	11	NAN	
NAN	20	16	10	8	6	4	12	8	NAN	
NAN	17	16	9	3	4	8	12	14	NAN	
NAN	22	11	18	12	5	11	7	10	NAN	
NAN	14	13	16	6	8	7	12	9	NAN	
NAN	15	26	12	12	6	5	15	16	NAN	
NAN	25	7	7	6	7	7	8	10	NAN	
NAN	21	15	13	12	8	9	17	10	NAN	
NAN	25	19	14	11	4	3	16	14	NAN	
NAN	19	20	12	6	5	2	14	17	NAN	
NAN	22	22	13	12	8	4	13	14	NAN	
NAN	19	18	12	5	8	4	11	16	NAN	
NAN	28	17	19	5	8	5	12	9	NAN	
NAN	30	9	18	8	2	9	11	9	NAN	
NAN	16	11	16	6	6	3	9	12	NAN	
NAN	29	16	16	7	8	5	5	10	NAN	
NAN	26	13	14	10	4	6	11	10	NAN	
NAN	24	13	13	2	4	5	20	12	NAN	
NAN	18	22	20	4	4	6	7	10	NAN	
NAN	15	12	14	9	2	6	7	12	NAN	
NAN	17	14	20	7	3	3	13	14	NAN	
NAN	19	16	15	7	3	5	10	7	NAN	
NAN	23	12	12	10	9	9	13	11	NAN	
NAN	17	13	22	5	5	8	9	11	NAN	
NAN	17	22	12	6	5	3	18	8	NAN	
NAN	22	14	14	4	3	10	11	13	NAN	
NAN	21	20	12	4	2	4	7	12	NAN	
NAN	17	12	27	3	5	6	10	10	NAN	
NAN	23	21	17	5	4	4	9	7	NAN	
NAN	18	12	20	1	4	8	16	10	NAN	
NAN	21	12	16	3	2	6	11	11	NAN	
NAN	20	14	24	9	2	3	5	13	NAN	
NAN	27	24	15	11	5	2	8	10	NAN	
NAN	26	20	18	5	5	3	5	14	NAN	
NAN	18	13	21	1	4	4	9	11	NAN	
NAN	21	15	26	1	3	2	9	7	NAN	
NAN	21	12	24	3	3	4	7	8	NAN	
NAN	28	15	18	4	10	3	5	6	NAN	
NAN	24	20	21	7	2	7	11	8	NAN	
NAN	24	7	17	4	4	4	7	11	NAN	
NAN	33	20	9	4	5	4	6	9	NAN	
NAN	17	12	19	5	1	5	8	12	NAN	
